原路径,最终路径,字节数,SHA256
q3_result/behavior_predictions.csv,最终版/完整工程/q3_result/behavior_predictions.csv,10636,c5ba01a48017d1a48f5bff7e166dab19a4f446cf489607ace7ccd8864e9607e6
q3_result/图表说明.md,最终版/完整工程/q3_result/图表说明.md,2194,a249a40dd3fd3d88341048550978b9ba9e09b8430e8dfdd6eba76115f5328b27
q3_result/A2_choices.json,最终版/完整工程/q3_result/A2_choices.json,110207,192a8e1dfcd72dd387bbc515939473e1f8b65bd1f09154c1fa1035c71edf470e
q3_result/验证说明.md,最终版/完整工程/q3_result/验证说明.md,1328,989a7d8a08fa9dde31b32b4fea130bfccdcd484883f38acb65ed51aaee2b105c
q3_result/A1_summary.csv,最终版/完整工程/q3_result/A1_summary.csv,3304,a21ab9682694b5511bafe2fb533209b921285cdc9ded3b72fb6736878f87e774
q3_result/A2_trial_metrics.csv,最终版/完整工程/q3_result/A2_trial_metrics.csv,400859,1639dc13bfe7b29fdfcc346f2bb4c7a46de3b948493af8f87e00d288b0b4d301
q3_result/A1_trial_metrics.csv,最终版/完整工程/q3_result/A1_trial_metrics.csv,383712,78add175bb0a925d0c6fc72556cae422790c8638c17c5b8228477168cded7f07
q3_result/selected_parameters.csv,最终版/完整工程/q3_result/selected_parameters.csv,2660,ac1a5c7234878a52aa3b1fa1b4532b231bb9f47d9e61ea58e7c64b42d5ce848a
q3_result/visual_qa.json,最终版/完整工程/q3_result/visual_qa.json,1155,2d36f0e86a0ab94f745a1387ebda3d21733ceb4cf808082dccfc41dab2ba3d7e
q3_result/第三问_建模与验证报告.md,最终版/完整工程/q3_result/第三问_建模与验证报告.md,16300,076c6524d00deab7d530e9f5f44705cacecfd3e1c69a2ffca1bf740c2d962636
q3_result/behavior_features.csv,最终版/完整工程/q3_result/behavior_features.csv,52698,5b91cc8b70d4912696888bc1f7d450176e85827e7ed641ac758e521b0c8db37a
q3_result/测试验收.txt,最终版/完整工程/q3_result/测试验收.txt,4237,9d23d8a08419128f0fc61d0d424f71ece1609f983c6431c15aecc24fd1b657a5
q3_result/B2_choices.json,最终版/完整工程/q3_result/B2_choices.json,111672,0bff60f5db59b7cb6b87e582a2db46c5a73baa763522c1f2a4fe76aaf5f2ff07
q3_result/B1_cognitive_intervals.csv,最终版/完整工程/q3_result/B1_cognitive_intervals.csv,1499,b2cd4296da14256f2a2e91f7bce62b5511359e87eb0a2d1e2430320c0a278180
q3_result/decision_summary.csv,最终版/完整工程/q3_result/decision_summary.csv,525,24104f1994b994cb95cd926e829ad4e3142448c2e7d942c005f831f7b9baf3fc
q3_result/B2_contrasts.csv,最终版/完整工程/q3_result/B2_contrasts.csv,7608,7ad9c107d5956036c07f16c2ede3aeac8b2e668a00dfac47a32b3a8c91683698
q3_result/B2_trial_metrics.csv,最终版/完整工程/q3_result/B2_trial_metrics.csv,418299,9b0da5d2e72345564567399831c68fac8b2a853101e5fc02680c8746edf1a68f
q3_result/A1_cognitive_intervals.csv,最终版/完整工程/q3_result/A1_cognitive_intervals.csv,1489,428fe3a2b92fc63d4f3be777d2bf30f0dead4770aa6104fcdd70cdd6fd9aaf0a
q3_result/decision_paths.npz,最终版/完整工程/q3_result/decision_paths.npz,65924,1e154d093a13450cfd2702c15fac55afe31920e51da0c9b36446e523c9b8c59b
q3_result/behavior_choices.json,最终版/完整工程/q3_result/behavior_choices.json,11313,f2795895703698467a0172177355597f02b90128bc3d827a7c6b3616429aa02d
q3_result/.run.lock,最终版/完整工程/q3_result/.run.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
q3_result/A1_waves.npz,最终版/完整工程/q3_result/A1_waves.npz,10787339,08e7f2320022651947b7ba679b34b7e4411ccfa30139a0efbdefb6dca216c559
q3_result/B1_endpoint_sensitivity.csv,最终版/完整工程/q3_result/B1_endpoint_sensitivity.csv,297468,c24675cdcbb07938a3b98eef95f2cd275c4e49d98571525f462d70e1c70556e0
q3_result/B1_contrasts.csv,最终版/完整工程/q3_result/B1_contrasts.csv,7746,8f8261e8f88e94a62b7885ef2beadc338e45c2b88ae79cf0bea1b1d49d26957f
q3_result/A2_contrasts.csv,最终版/完整工程/q3_result/A2_contrasts.csv,7660,fb06d9d873f8104d827f3f2c37126fccce3ea3edffdfb72207d79d08499e9c8a
q3_result/behavior_null_distribution.json,最终版/完整工程/q3_result/behavior_null_distribution.json,348015,397504531800028a6a85ff30fa91a17940a90451630cb38b9ee560385d1c51b3
q3_result/A2_endpoint_sensitivity.csv,最终版/完整工程/q3_result/A2_endpoint_sensitivity.csv,316177,5a95007194139d7a045e95f06453083f80a96c8c5893c0f5bf776507422a4b95
q3_result/A2_waves.npz,最终版/完整工程/q3_result/A2_waves.npz,10523831,99f582186ecd532ff69020425d8258d31800dc340d35c1a90dc145d5fb704860
q3_result/B2_endpoint_sensitivity.csv,最终版/完整工程/q3_result/B2_endpoint_sensitivity.csv,330072,bf6fadb023f2fd07c487d94840cd152a3175899da7fc11d0b3f8490e08344a26
q3_result/B2_cognitive_intervals.csv,最终版/完整工程/q3_result/B2_cognitive_intervals.csv,1466,977a5f9ebd3e5b6d5b622775db5e8a6d39197b66bd5c2709419840854c08390a
q3_result/B2_waves.npz,最终版/完整工程/q3_result/B2_waves.npz,12402298,5dc73d312226d68fcfb53017e2892275b84ed72b44209fb1c49d14eeb4521499
q3_result/B2_event_audit.csv,最终版/完整工程/q3_result/B2_event_audit.csv,33926,a3bd47b04f60cf3eafa4b7e977f6bbf491f2d29707e6bc971f9c6782f1885a38
q3_result/A1_choices.json,最终版/完整工程/q3_result/A1_choices.json,107788,f854527103a9af02b6e764da45611fc760d8b896ec71231baab8ec6210e648f1
q3_result/A1_event_audit.csv,最终版/完整工程/q3_result/A1_event_audit.csv,33739,b24e2bbb85e3ed2dafae4c5a66dae6362f4d15ac684fe93460924830aaf3dcc5
q3_result/decision_trials.csv,最终版/完整工程/q3_result/decision_trials.csv,718096,2edb9b9dc2d2b9d7861225d3d1fa4ae3f3e093b67a3ff30ac7d650180b9ad8c3
q3_result/eeg_summary.csv,最终版/完整工程/q3_result/eeg_summary.csv,12950,132d1921b2f6003807f8eb3ae6c524b98e75b6d360b9ef79e62a08ee870488e9
q3_result/recovery_profiles.csv,最终版/完整工程/q3_result/recovery_profiles.csv,1619,bd78f7c2ead8a630e7c6b13ae87bdf39b9dde6113728f1aa7f088fb3f90afbef
q3_result/A2_cognitive_intervals.csv,最终版/完整工程/q3_result/A2_cognitive_intervals.csv,1435,f9644fc6589ccf13671ae9b87eaa2ee5ca9c9ce2598e9b44610e8f04d7e90519
q3_result/behavior_permutation.csv,最终版/完整工程/q3_result/behavior_permutation.csv,578,8d67491683b844fd2cff1a9c2bd22803375196589ccf741a6c8897020b47fda1
q3_result/trial_metrics.csv,最终版/完整工程/q3_result/trial_metrics.csv,1580814,8e52e4cb5de78211b9ccd07121975e8d3d22cf7b090ad95e596378f428797dd5
q3_result/A1_contrasts.csv,最终版/完整工程/q3_result/A1_contrasts.csv,7655,d2cebdab9a7e5d644197e9ad6e5177cec8cbdb7a18fe76959c69393f3fb3660a
q3_result/recovery.json,最终版/完整工程/q3_result/recovery.json,2720,2555e54356d90807ac88070a4857fa6859ead6f5ba64b8f5b1902d1bb1d148c8
q3_result/.gitignore,最终版/完整工程/q3_result/.gitignore,10,9b88bc3797f7b4277208f5adcc8147cdcca659dc273fa99fc3da7d3d4d978a09
q3_result/B1_event_audit.csv,最终版/完整工程/q3_result/B1_event_audit.csv,33764,f7f4d0873219497274bde1faa823f034bc72ad9e9950da0c9b1b994f4a3af466
q3_result/behavior_intervals.csv,最终版/完整工程/q3_result/behavior_intervals.csv,636,676fe15b9e09c3d63655d6ba0d76fd26b02c0ab2a6254d94156198e695197e13
q3_result/B1_choices.json,最终版/完整工程/q3_result/B1_choices.json,107899,92389455a2b9c2bfb58217030f60d3b6984107ab3612cf8458c6f5340569c00c
q3_result/独立复核.json,最终版/完整工程/q3_result/独立复核.json,1043,8cef3a4735b62403fda069713221e427915907e17bc815234c923d68e445aad9
q3_result/A2_event_audit.csv,最终版/完整工程/q3_result/A2_event_audit.csv,33951,0624031628a480878869c7dd41114af59668145d02d9d946e3632db8f194f8f2
q3_result/cognitive_intervals.csv,最终版/完整工程/q3_result/cognitive_intervals.csv,5683,b7e8fef0eedc8aadb615d3d5d37f5051f419ec9e1c0c98dea8f4231107b3e94a
q3_result/event_audit.csv,最终版/完整工程/q3_result/event_audit.csv,134710,6e79d968e45c45606168027f31cc6f8a26da700f723c20d0087c735606fb9293
q3_result/B1_waves.npz,最终版/完整工程/q3_result/B1_waves.npz,10355557,3a424c3028c3283741d431d1e86d6ea2557d315686a61aeab8eab3de075bc25a
q3_result/manifest.json,最终版/完整工程/q3_result/manifest.json,2865,14c9f17ead18eeb3be0ff86d02dc4d8e573d28debd1ea95f023050a401eb42f7
q3_result/A1_endpoint_sensitivity.csv,最终版/完整工程/q3_result/A1_endpoint_sensitivity.csv,302300,982492f736ebf39c6ce76635a7b0890c408e8a18bfa03d38c70cc44fce56184a
q3_result/B1_trial_metrics.csv,最终版/完整工程/q3_result/B1_trial_metrics.csv,378247,b78d849445ab44ab8f9505203453bf40482a89b49d274ccc2caa6e7262559868
q3_result/B2_summary.csv,最终版/完整工程/q3_result/B2_summary.csv,3309,71a84c01f5a13fe8b5caf34127b97d134e3cc0d9039f4094cdbea019fa719a5a
q3_result/README.md,最终版/完整工程/q3_result/README.md,988,11dfcb8653d74281125f28822f9dff07076a52ff46845f8ea9b29ab3a38c214d
q3_result/behavior_metrics.csv,最终版/完整工程/q3_result/behavior_metrics.csv,1076,f0c17efb1a6c36fc76777a1e85d973f71e77d8bd630e3ff10fcb29e524f8a8ae
q3_result/sensitivity/A1_zero_phase_audit.csv,最终版/完整工程/q3_result/sensitivity/A1_zero_phase_audit.csv,34122,49f701fed5c9b2494648b7b3b30e59a42422a25c6154e887bf31e168d3a48b0f
q3_result/sensitivity/B1_zero_phase_choices.json,最终版/完整工程/q3_result/sensitivity/B1_zero_phase_choices.json,70746,d995fa59628e448cb65fabdd33aaf8e36a76346558155d9477444236f3771426
q3_result/sensitivity/B2_zero_phase_waves.npz,最终版/完整工程/q3_result/sensitivity/B2_zero_phase_waves.npz,9843639,89cd93535b30c76a13dbf07b8b443322c18f54b1c173c4f75270b60b19a30eda
q3_result/sensitivity/A2_zero_phase_summary.csv,最终版/完整工程/q3_result/sensitivity/A2_zero_phase_summary.csv,2146,cbb00e7467b99e0b17065767da7c65c5b69363e8ab46fb548926d750d8a1c326
q3_result/sensitivity/B1_zero_phase_contrasts.csv,最终版/完整工程/q3_result/sensitivity/B1_zero_phase_contrasts.csv,4895,d716dbd0b1b8baefb38c02854a1e07ea6aff754015be112184842bdd5e8ad727
q3_result/sensitivity/B2_zero_phase_audit.csv,最终版/完整工程/q3_result/sensitivity/B2_zero_phase_audit.csv,34313,292cbd773f76cd3d828868a9397370b97e46a8b4a0a1af841bbc7fef3d9a2aff
q3_result/sensitivity/A1_pretarget_intervals.csv,最终版/完整工程/q3_result/sensitivity/A1_pretarget_intervals.csv,607,b304076cf0dec39b727b0cafbe79f8e592de09ff8df58105f61d0aa7e2518d7a
q3_result/sensitivity/A1_pretarget_trial_metrics.csv,最终版/完整工程/q3_result/sensitivity/A1_pretarget_trial_metrics.csv,165735,3bf3d0eb6090a465021c9d8acce34ed89e8c6bc058295d857d4e66a5b6c99d36
q3_result/sensitivity/B2_zero_phase_contrasts.csv,最终版/完整工程/q3_result/sensitivity/B2_zero_phase_contrasts.csv,4843,9840e5199615e263f1ad1272e7122815dbfbc1e7aec72f8116e459cd9a0a0089
q3_result/sensitivity/B2_zero_phase_summary.csv,最终版/完整工程/q3_result/sensitivity/B2_zero_phase_summary.csv,2173,f9da159215f0cfb34b64db33322e647741acefdeb7c151dd6f82f769a54df68e
q3_result/sensitivity/A2_zero_phase_waves.npz,最终版/完整工程/q3_result/sensitivity/A2_zero_phase_waves.npz,8590579,1d235c0ccb71d527abbb0ae74682f7b40f883e3a9012a433e08e125f0292ad47
q3_result/sensitivity/B1_zero_phase_summary.csv,最终版/完整工程/q3_result/sensitivity/B1_zero_phase_summary.csv,2176,e42383de475b9d3c7c8687c1b639c3f138ff0b2340b849e2f19b179b6f06df1e
q3_result/sensitivity/A1_zero_phase_contrasts.csv,最终版/完整工程/q3_result/sensitivity/A1_zero_phase_contrasts.csv,4882,7ac5fe241e72ac1ca40cb02c5c2ed115531b50a6e14d90e294da72cb6ab2a57c
q3_result/sensitivity/A2_zero_phase_choices.json,最终版/完整工程/q3_result/sensitivity/A2_zero_phase_choices.json,72519,17ba0762fee4aff0da1de73c93bd00f95a6db55004c5c2d4f7b89d0a6295e423
q3_result/sensitivity/B1_pretarget_contrasts.csv,最终版/完整工程/q3_result/sensitivity/B1_pretarget_contrasts.csv,3288,b7be1a913e9b4fe51c1ca15bd0646d995853bd3b81b43e3fbd9c702ef2dc963b
q3_result/sensitivity/B1_pretarget_choices.json,最终版/完整工程/q3_result/sensitivity/B1_pretarget_choices.json,70261,7ee780d62ec978169c49a651657620eaad2a365662fdd4e0b136452d05e3bb38
q3_result/sensitivity/A1_pretarget_summary.csv,最终版/完整工程/q3_result/sensitivity/A1_pretarget_summary.csv,1504,7265a993f6be637e513f15503e7a8b84a9123e6beaa87c1199b05004dcf60600
q3_result/sensitivity/B1_zero_phase_intervals.csv,最终版/完整工程/q3_result/sensitivity/B1_zero_phase_intervals.csv,866,29392d667ccb8d8e0133ecd2caa0b71e1bbb13c7a42817487c5832fbae806352
q3_result/sensitivity/B1_pretarget_summary.csv,最终版/完整工程/q3_result/sensitivity/B1_pretarget_summary.csv,1506,755bf95841bea86d15bf55e9a1bb6deafb32d2374d6e5414dec3a5d9e4b12c28
q3_result/sensitivity/A1_zero_phase_choices.json,最终版/完整工程/q3_result/sensitivity/A1_zero_phase_choices.json,71050,52030ec2c9dadc36a0132481f22dd771b3d1205e81b7daa612a462f7896cc32f
q3_result/sensitivity/B1_pretarget_trial_metrics.csv,最终版/完整工程/q3_result/sensitivity/B1_pretarget_trial_metrics.csv,160969,a50b407023ef6deb5884ad2716bc2315197fbc24e2084452990314b1a20e9c40
q3_result/sensitivity/A2_zero_phase_trial_metrics.csv,最终版/完整工程/q3_result/sensitivity/A2_zero_phase_trial_metrics.csv,255470,f3f73fa55bed8ad69829ebfcca989181a51e713b431a55b3d62798d2e8738c02
q3_result/sensitivity/B1_pretarget_intervals.csv,最终版/完整工程/q3_result/sensitivity/B1_pretarget_intervals.csv,600,efdd0d9f2cfaf7b3d43599ed38ca96e3274feeda6e0f09c51889644ade0320fa
q3_result/sensitivity/B2_zero_phase_choices.json,最终版/完整工程/q3_result/sensitivity/B2_zero_phase_choices.json,73019,868e5b116d161fd26202f02e75e0ca4327f226b0fe0950e8c3f7fed32c02e8fd
q3_result/sensitivity/A2_zero_phase_contrasts.csv,最终版/完整工程/q3_result/sensitivity/A2_zero_phase_contrasts.csv,4820,fa2b2aff52600af7d86cfa85648f0999a7bb89e5e6dc5d44c6d714367a5fd0c8
q3_result/sensitivity/A1_pretarget_contrasts.csv,最终版/完整工程/q3_result/sensitivity/A1_pretarget_contrasts.csv,3264,be05eb20209ddc530dab216c5c9fd3ed0328ee6d8dddadefc7cfbc732499413a
q3_result/sensitivity/B1_pretarget_waves.npz,最终版/完整工程/q3_result/sensitivity/B1_pretarget_waves.npz,6971799,04228d780a7ed7db7ec784759bab2eeeca3cbe60a636859230f1fa54e3b0d8ce
q3_result/sensitivity/B1_zero_phase_trial_metrics.csv,最终版/完整工程/q3_result/sensitivity/B1_zero_phase_trial_metrics.csv,241286,4f53321fdf9506ca653b833dc160ae4b3c2afe72034f7dec87b8aea14c5be802
q3_result/sensitivity/A1_pretarget_choices.json,最终版/完整工程/q3_result/sensitivity/A1_pretarget_choices.json,70515,6f0c63a5953677d6bc04fcf36d30d8168e4867d7c7897f89c393b4214ce3381b
q3_result/sensitivity/B2_zero_phase_intervals.csv,最终版/完整工程/q3_result/sensitivity/B2_zero_phase_intervals.csv,835,2001e628617d0142ccb12ffb2113e2bf700763fd7c5aecd1a8d162dfdf882f7f
q3_result/sensitivity/B2_zero_phase_trial_metrics.csv,最终版/完整工程/q3_result/sensitivity/B2_zero_phase_trial_metrics.csv,266715,3f12b5cacf072c01ab8e8b0e297d62f3be033ed6309f3b36602cb88b21ef1a07
q3_result/sensitivity/A2_zero_phase_intervals.csv,最终版/完整工程/q3_result/sensitivity/A2_zero_phase_intervals.csv,840,64a38b8f898fa6aac234407eba5ff76ba0dbce0e119e08f2d214676360b5cc51
q3_result/sensitivity/B1_pretarget_audit.csv,最终版/完整工程/q3_result/sensitivity/B1_pretarget_audit.csv,33613,4e895e1f2106472f3b44101cf7e60c7dbf4a37f774cd9b47355beee38a902049
q3_result/sensitivity/A1_pretarget_waves.npz,最终版/完整工程/q3_result/sensitivity/A1_pretarget_waves.npz,7416740,9d3d0a9d4798d19246fe70a63e315f62656063473f7f426cdd3ba9458021e25d
q3_result/sensitivity/A2_zero_phase_audit.csv,最终版/完整工程/q3_result/sensitivity/A2_zero_phase_audit.csv,34344,0c4e88cbd64155d3b125a8967f8498fd03209618ce60954a06c059dec8ef307c
q3_result/sensitivity/A1_zero_phase_intervals.csv,最终版/完整工程/q3_result/sensitivity/A1_zero_phase_intervals.csv,861,9fdb152a2df663e3eba154611b58c44fcc5dbc33da0d0a7c6beacc315c8fec85
q3_result/sensitivity/A1_zero_phase_summary.csv,最终版/完整工程/q3_result/sensitivity/A1_zero_phase_summary.csv,2182,8074339a58d6b7f63b19585ed1e8d0339b0e6ae8420ffa5ff8e7410db274eb6d
q3_result/sensitivity/A1_zero_phase_waves.npz,最终版/完整工程/q3_result/sensitivity/A1_zero_phase_waves.npz,8758810,c04e5b58543d97ead98a1e98d9e4996327a2ed284015d109cc0536b89053a11e
q3_result/sensitivity/A1_pretarget_audit.csv,最终版/完整工程/q3_result/sensitivity/A1_pretarget_audit.csv,33621,8f022a92606249a1829c4ed3424496e871ed8d3afb6785d4e4ed1fbe73e88ebc
q3_result/sensitivity/A1_zero_phase_trial_metrics.csv,最终版/完整工程/q3_result/sensitivity/A1_zero_phase_trial_metrics.csv,244429,469f77723cc4fdbc22fe29ecdb8cde1bc67d307b3904926feaaa1ddc32841c4c
q3_result/sensitivity/B1_zero_phase_waves.npz,最终版/完整工程/q3_result/sensitivity/B1_zero_phase_waves.npz,8252960,e8825b060fbef721fc224a8deaaa6fd22d7cecbbf64a6f7cb0f38e5ab0ddd107
q3_result/sensitivity/B1_zero_phase_audit.csv,最终版/完整工程/q3_result/sensitivity/B1_zero_phase_audit.csv,34145,7730f3e3cf8822a1d0ae10f66cc0a4ac9f02f12edb2cd4f252367121aea4dfe0
q3_result/figures/07_正确错误与超时仿真.pdf,最终版/完整工程/q3_result/figures/07_正确错误与超时仿真.pdf,72211,b9f7f0c14e7dcca5b6faec2a8a902f89f8d3e27c156666b7bd42497fc35dce7d
q3_result/figures/06_反应时预测与增量.pdf,最终版/完整工程/q3_result/figures/06_反应时预测与增量.pdf,66230,940f8520385393136ca6d478b9f6eeda5b95176503a62ed95538e4b7a901592a
q3_result/figures/09_截断与滤波敏感性.png,最终版/完整工程/q3_result/figures/09_截断与滤波敏感性.png,148149,7a254670b15ac1663274371c783a38ba6819f2df79dce800d03231be95ca3120
q3_result/figures/03_三阶段EEG留出预测.pdf,最终版/完整工程/q3_result/figures/03_三阶段EEG留出预测.pdf,328983,6b4884e5037fd041183b3f4be1f8a5296e4affc58f24943b6f2a43a4a65de2cc
q3_result/figures/05_认知增量与对照.pdf,最终版/完整工程/q3_result/figures/05_认知增量与对照.pdf,49822,59962d56606cd0e38f89a915fa3ec3b094579e4a1eb819da456b6bc2499ed6b8
q3_result/figures/08_半合成恢复与可辨识性.png,最终版/完整工程/q3_result/figures/08_半合成恢复与可辨识性.png,103802,01bfc6e625f1dc7be3ff778e24682bd3f2ac751da59065d1b466705d54f4eaa1
q3_result/figures/07_正确错误与超时仿真.png,最终版/完整工程/q3_result/figures/07_正确错误与超时仿真.png,193739,a9f51f3886f92112760a707b85e205807bb26e98096575eb4444acefe2c1a4d0
q3_result/figures/08_半合成恢复与可辨识性.pdf,最终版/完整工程/q3_result/figures/08_半合成恢复与可辨识性.pdf,49067,744668611eef5fb920ab4da2764bcdc7d6bf6711bca7189e8a3a4304dd6e4c60
q3_result/figures/05_认知增量与对照.png,最终版/完整工程/q3_result/figures/05_认知增量与对照.png,121484,e20704752e4458147bce2ccc172d8abe1e67067d3ba7df82f2835bc488ea526b
q3_result/figures/04_左右差分留出预测.pdf,最终版/完整工程/q3_result/figures/04_左右差分留出预测.pdf,299234,3df78f03c807d00aa2f4ba3edfdbcea3e25c65ebf1bf0e89a5071e5b34ddcfec
q3_result/figures/09_截断与滤波敏感性.pdf,最终版/完整工程/q3_result/figures/09_截断与滤波敏感性.pdf,57606,f09edbe07705e5a94d1b42068000eebd2a68d424cf3d12a84f57e5d9cec3b0a2
q3_result/figures/03_三阶段EEG留出预测.png,最终版/完整工程/q3_result/figures/03_三阶段EEG留出预测.png,626999,b7fc82d6b3379395b02641eecc6096ff5a6a48a39835b484755d07b3077f15e3
q3_result/figures/04_左右差分留出预测.png,最终版/完整工程/q3_result/figures/04_左右差分留出预测.png,496403,367e9d48dccf3a7192b1bcf9bba321a61f49331cb315ff4eaba2cc99341d0d63
q3_result/figures/02_宏观模型与内部活动.png,最终版/完整工程/q3_result/figures/02_宏观模型与内部活动.png,305686,c43618a8ebf1d9f9025c5a4b0f5a71ea1497ce5ded910bc53d72868e3910a507
q3_result/figures/01_事件时间轴.png,最终版/完整工程/q3_result/figures/01_事件时间轴.png,256170,da4711719c09c75ac3c89702e5ecaf678fd268def97c81a11072f7acf67c2f4c
q3_result/figures/06_反应时预测与增量.png,最终版/完整工程/q3_result/figures/06_反应时预测与增量.png,215242,fa70887133a875908d5cea9149e872888cd10a2f4119858ece35f3afbe509d08
q3_result/figures/02_宏观模型与内部活动.pdf,最终版/完整工程/q3_result/figures/02_宏观模型与内部活动.pdf,74756,4b630058c15373549c1fba613ec07c6eb2973cd313aad959ae77d22cd282cef5
q3_result/figures/01_事件时间轴.pdf,最终版/完整工程/q3_result/figures/01_事件时间轴.pdf,62003,c48839848006ee10931b8f6f8bec2bea37030363653cffe715419ebfc675272d
q3_result_v2/B2_past_waves.npz,最终版/完整工程/q3_result_v2/B2_past_waves.npz,11702170,f9d54af230951b1ec21f5ed212d64ee6ed12ee4c97ca8ef11841895bc51bf821
q3_result_v2/behavior_audit.csv,最终版/完整工程/q3_result_v2/behavior_audit.csv,62453,8dfc528b51607f6dc32a2e44e57cc25e2e4abac017b98d7be07da293dc00da1f
q3_result_v2/B1_stimulus_waves.npz,最终版/完整工程/q3_result_v2/B1_stimulus_waves.npz,14895247,5fabd8744344f82683e2f7d704836dad0e465868c25085ac9560f16698fdc3ef
q3_result_v2/A2_past_choices.json,最终版/完整工程/q3_result_v2/A2_past_choices.json,126719,4ff3de3a5da1c211416571e3ae41b7cd3b28aa4f4a26d1c973aee8b465b26737
q3_result_v2/B1_past_choices.json,最终版/完整工程/q3_result_v2/B1_past_choices.json,125759,dcbeab517b3425796a56ac445d957a59f3d5356668be8d80f60c850bf2cab20a
q3_result_v2/behavior_predictions.csv,最终版/完整工程/q3_result_v2/behavior_predictions.csv,10660,1423edc8209be8ac94941cc127da0e1a5aa1142696edccf3ec5040868b8e7e07
q3_result_v2/A1_past_waves.npz,最终版/完整工程/q3_result_v2/A1_past_waves.npz,10815578,76204c6fe6d223c9c82daec6c91cbf45f0bdf0b4af94d22aa063400cbc3cc071
q3_result_v2/A2_past_metrics.csv,最终版/完整工程/q3_result_v2/A2_past_metrics.csv,335058,3d11e1cf4b91d1e90eaadc740fbbfbb1088509511dfe0a87c6480106666aab58
q3_result_v2/验证说明.md,最终版/完整工程/q3_result_v2/验证说明.md,1194,9a79fc8960ca37a6953906730b1251b125a54d7267b6aec3ae40768b142b87be
q3_result_v2/A1_stimulus_waves.npz,最终版/完整工程/q3_result_v2/A1_stimulus_waves.npz,15522272,7e70726172d5db840f2223a34861d117056b7aae39c05f2ee34aefaf5ffbfd72
q3_result_v2/A1_stimulus_contrasts.csv,最终版/完整工程/q3_result_v2/A1_stimulus_contrasts.csv,11643,43842b070551e57a720a1a809242a6e1c28b10a42c874dd930d466e431169c2c
q3_result_v2/selected_parameters.csv,最终版/完整工程/q3_result_v2/selected_parameters.csv,23898,4d4fe9d1a303fbc856a571ec6ce37c06551b3c9b986c6232cc986531459fac54
q3_result_v2/visual_qa.json,最终版/完整工程/q3_result_v2/visual_qa.json,834,5aa3721724b1227016c3a8b86e3b64f5eac07125a514f950e6cf14050e411ac8
q3_result_v2/B1_past_waves.npz,最终版/完整工程/q3_result_v2/B1_past_waves.npz,10556017,4bb1c1576fd7e441a12c674d5cd822e31d1d292e543ef204d0e4063f428ee47a
q3_result_v2/context_intervals.csv,最终版/完整工程/q3_result_v2/context_intervals.csv,2734,aa0ae363e0d9710244e4ee3b6af602fc8ba6aa1a477a5fd0c4c373c54cf5e7b4
q3_result_v2/behavior_features.csv,最终版/完整工程/q3_result_v2/behavior_features.csv,53275,59697991c46bbac633b040f92ca47b338003d64316987d18a8c686402da6871a
q3_result_v2/A2_past_waves.npz,最终版/完整工程/q3_result_v2/A2_past_waves.npz,11303923,2bbf69fecf146d9cc8b5956742a63183c526a0bb49633740c5b91e6840b4f768
q3_result_v2/测试验收.txt,最终版/完整工程/q3_result_v2/测试验收.txt,4935,cd560be2238f631be3c2d75c0d22b7991e00f968dce85e4b564c6af01f978633
q3_result_v2/B1_past_contrasts.csv,最终版/完整工程/q3_result_v2/B1_past_contrasts.csv,5981,16476420012287061815e08db507e5d7b9fac53f81e05baa5e1b554faf771c53
q3_result_v2/B2_stimulus_waves.npz,最终版/完整工程/q3_result_v2/B2_stimulus_waves.npz,17822203,d3cf868c91aeb35a90ba1881175f51f2aced4e49dddfef42c386f76c7472c5df
q3_result_v2/B2_stimulus_choices.json,最终版/完整工程/q3_result_v2/B2_stimulus_choices.json,150681,302dacff1b7afa39446fdd1e2fda5f73c88104a59350ca7334ef64b46bad6208
q3_result_v2/B2_past_contrasts.csv,最终版/完整工程/q3_result_v2/B2_past_contrasts.csv,5954,472520c5336d65a25b9f83ec4d19b5eca62ff0feb655a9a15766f51097eb6115
q3_result_v2/behavior_choices.json,最终版/完整工程/q3_result_v2/behavior_choices.json,11276,88357165888dae0bf62dda1a8f2d0549ee47556fc1ba7986c129a67c9190e7c3
q3_result_v2/.run.lock,最终版/完整工程/q3_result_v2/.run.lock,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
q3_result_v2/A2_past_contrasts.csv,最终版/完整工程/q3_result_v2/A2_past_contrasts.csv,5994,3e2d9bb1d17dff4c0a239edf6c8d421efbd4cdc320e9e86367581709cd44d52f
q3_result_v2/behavior_null_distribution.json,最终版/完整工程/q3_result_v2/behavior_null_distribution.json,347630,f9a1dce5724bb76b1b3f5e05aad38af8ac2ac2b9b46049b8c3d7947b1d005add
q3_result_v2/B2_stimulus_contrasts.csv,最终版/完整工程/q3_result_v2/B2_stimulus_contrasts.csv,11582,61f4daefc43bd369fb86409892fdef2f3f49d278181072abd0889e530ac76d90
q3_result_v2/A1_past_metrics.csv,最终版/完整工程/q3_result_v2/A1_past_metrics.csv,320298,9c490192315a25de37e4a81cf25bccfefd2c4e0c611725a4f5f14bdbc7d000c6
