dataset,fold,seed,level,version,F3_F4_RMSE,positive_AUC_error,latency_error_sum,latency_count,RMSE,normalized_RMSE,contrast_RMSE,positive_mean_error,latency_error_ms,latency_pairs,objective
B1,4,2027,0.5,old,37.06346095338127,4008.9195409413483,308.59375,5,38.375438767697865,0.20599164602998052,38.11358262151656,16.015383818671236,61.71875,5,0.3942520364452204
B1,4,2027,0.5,input,37.552867427266534,4102.644686060078,308.59375,5,37.8729166579399,0.20329420829690023,37.938092155437666,16.390624140879606,61.71875,5,0.39309781459566223
B1,4,2027,1.0,old,72.00350651875085,7562.68458444165,312.5,5,71.33572909652457,0.3829158630939452,72.00476027840382,30.196310240999086,62.5,5,0.7382571343428076
B1,4,2027,1.0,input,74.08518278302783,7953.048218635435,312.5,5,75.43103840494958,0.40489866075134834,75.4506336450084,31.81733302294427,62.5,5,0.7781896346387556
B1,4,2027,2.0,old,140.98654475507493,14234.2855503956,617.1875,5,138.0440451493529,0.7409927025743299,137.09107058211475,56.82204618870325,123.4375,5,1.413940694756018
B1,4,2027,2.0,input,147.87077123445354,15612.708581143599,617.1875,5,150.9206195317763,0.8101115670730353,148.13654602352625,62.43885796023182,123.4375,5,1.5428544230953236
B1,4,2039,0.0,old,0.9857891227079806,902.6901589003401,140.625,5,13.963171967701182,0.07495150204894965,3.9703141150655394,3.615499055335994,28.125,5,0.10501469894218791
B1,4,2039,0.0,input,8.769021255340899e-15,6.821210263296962e-13,0.0,5,9.125615909523337e-15,4.8984472949463527e-17,8.251839501739107e-15,3.2566542055671257e-15,0.0,5,8.861264685596051e-17
B1,4,2039,0.5,old,25.828704753473367,2227.5664858290133,7.8125,5,39.48580818089275,0.2119518859769407,22.375695996541623,8.909152205195475,1.5625,5,0.31982854576542813
B1,4,2039,0.5,input,26.719356004505393,2227.8704257682625,0.0,5,38.37803713025569,0.20600559351820363,22.75563752333658,8.912213319276733,0.0,5,0.31491840964665646
B1,4,2039,1.0,old,50.78047917081552,4377.729576296217,113.28125,5,72.79562349559843,0.3907522829487276,43.289130306665704,17.508354903545108,22.65625,5,0.6009172923501396
B1,4,2039,1.0,input,52.823025287969294,4367.057012967182,300.78125,5,76.33668034994233,0.4097599647768773,45.00224236645028,17.469691284276088,60.15625,5,0.6243152563314025
B1,4,2039,2.0,old,99.17169856637244,7786.931323935544,488.28125,5,140.32182147102048,0.7532193482845899,84.08667640430856,31.15321367835534,97.65625,5,1.1461237342606714
B1,4,2039,2.0,input,105.180826319361,8121.874227453161,488.28125,5,152.70955009121073,0.819714186936275,89.61543012480699,32.487801590861004,97.65625,5,1.234620992367933
B1,4,2053,0.0,old,0.9857891227079806,902.6901589003401,140.625,5,13.963171967701182,0.07495150204894965,3.9703141150655394,3.615499055335994,28.125,5,0.10501469894218791
B1,4,2053,0.0,input,8.769021255340899e-15,6.821210263296962e-13,0.0,5,9.125615909523337e-15,4.8984472949463527e-17,8.251839501739107e-15,3.2566542055671257e-15,0.0,5,8.861264685596051e-17
B1,4,2053,0.5,old,28.858801958316164,3618.4053767447926,253.90625,5,36.762612234700775,0.19733431720296662,35.66926447533579,14.454368543244627,50.78125,5,0.37065518682966475
B1,4,2053,0.5,input,28.954588365158134,3246.210572902784,238.28125,5,34.682147156583895,0.18616679861006072,35.751861000427155,12.965851195150508,47.65625,5,0.35171928691862625
B1,4,2053,1.0,old,54.79983960775991,6073.722455742121,339.84375,5,66.03378638432523,0.35445609972670744,66.7574620199434,24.22563153092824,67.96875,5,0.6636647456561405
B1,4,2053,1.0,input,57.55269510383073,6112.151579676819,335.9375,5,68.6070703717844,0.3682689712221467,70.32822521303031,24.39183354345448,67.1875,5,0.68795332590975
B1,4,2053,2.0,old,108.29950349885571,9675.533702435825,199.21875,4,126.4841508671691,0.6789415123447087,131.1716477381231,38.53662458011275,49.8046875,4,1.2378498983713238
B1,4,2053,2.0,input,114.3464720847894,10081.126254605513,199.21875,4,137.17107615511114,0.736306780384735,140.18648308291174,40.163737231703315,49.8046875,4,1.3281440928194084
B1,4,2027,0.0,new,1.535218613866824,892.4331847361085,136.71875,5,14.1433456812098,0.07591863834781107,2.9514939630204453,3.575544228561433,27.34375,5,0.10303295480522401
B1,4,2027,0.5,new,37.666435440238644,4097.206343539258,250.0,5,38.51024507221981,0.20671525919129943,38.22009997804282,16.3661155023269,50.0,5,0.3971441887113468
B1,4,2027,1.0,new,72.2695514217006,7619.599898065028,312.5,5,71.16881549187137,0.3820199043955849,71.75561140267598,30.425323066278143,62.5,5,0.7379217799273742
B1,4,2027,2.0,new,141.52279175187877,14283.87777474131,617.1875,5,137.96443997151655,0.7405653979716573,136.93898359264958,57.019991659747085,123.4375,5,1.4141677354731907
B1,4,2039,0.0,new,1.535218613866824,892.4331847361085,136.71875,5,14.1433456812098,0.07591863834781107,2.9514939630204453,3.575544228561433,27.34375,5,0.10303295480522401
B1,4,2039,0.5,new,26.722028673277855,2288.8329562566646,0.0,5,39.75925889472822,0.21341971447505956,22.77152084801815,9.157984700038169,0.0,5,0.32369441125025283
B1,4,2039,1.0,new,51.63629931301888,4486.813732546881,300.78125,5,72.85527679877968,0.391072489896401,43.95582870872328,17.948221998905826,60.15625,5,0.6053879690447425
B1,4,2039,2.0,new,100.05019932676811,7866.972681619233,488.28125,5,140.21069643738898,0.75262285142806,84.66829566827974,31.474682350598226,97.65625,5,1.148813824340123
B1,4,2053,0.0,new,1.535218613866824,892.4331847361085,136.71875,5,14.1433456812098,0.07591863834781107,2.9514939630204453,3.575544228561433,27.34375,5,0.10303295480522401
B1,4,2053,0.5,new,29.065779462722148,3568.035249767061,246.09375,5,36.875512103398535,0.19794034101758412,35.23710460550477,14.254752642099694,49.21875,5,0.3690298389058051
B1,4,2053,1.0,new,55.20226574330899,6017.793135022402,343.75,5,66.10168079941111,0.35482054330752083,66.17160893446437,24.002186477146257,68.75,5,0.6612574102411624
B1,4,2053,2.0,new,109.05185603164603,9649.537584732356,199.21875,4,126.43748807276657,0.6786910358384849,130.47079044201809,38.43035347211245,49.8046875,4,1.2351479493214168
B1,5,2027,0.0,old,0.46365859571814116,300.71640730747345,144.53125,4,15.424845749086044,0.09656712724810475,7.960785969567963,1.2006371920967478,36.1328125,4,0.12900292651026313
B1,5,2027,0.0,input,3.996423307198675e-15,8.526512829121202e-13,0.0,4,1.3844429162313109e-14,8.667294145704358e-17,1.459287463128075e-14,2.7385501274087196e-15,0.0,4,1.494969025591164e-16
B1,5,2027,0.5,old,26.355346618269824,1846.8825538730537,257.8125,4,31.386583891396267,0.19649546516232527,25.496657902327566,7.3549027675922956,64.453125,4,0.32235159150953885
B1,5,2027,0.5,input,28.307106682376546,1931.2559366587527,308.59375,4,30.639542567806185,0.1918186187466008,30.673222227506546,7.695084435045902,77.1484375,4,0.3360083702021238
B1,5,2027,1.0,old,50.239508747003505,3334.411803017627,316.40625,4,55.57709667810759,0.34793998295334894,50.56302553454737,13.292940242166873,79.1015625,4,0.5894350470131889
B1,5,2027,1.0,input,56.114879048730764,3734.5484613679077,445.3125,4,61.083700502149476,0.3824140335099103,61.02896696817014,14.890071187330783,111.328125,4,0.6666688960817413
B1,5,2027,2.0,old,95.6555819603446,6279.1273004165805,453.125,4,105.39531062232705,0.6598265251905572,99.77938488675504,25.053118891674334,113.28125,4,1.1290054146424318
B1,5,2027,2.0,input,109.58874575152403,7063.432218863881,457.03125,4,120.59411963564567,0.7549785512064897,118.8121490434538,28.180349239480183,114.2578125,4,1.3033126782466946
B1,5,2039,0.0,old,0.46365859571814116,300.71640730747345,144.53125,4,15.424845749086044,0.09656712724810475,7.960785969567963,1.2006371920967478,36.1328125,4,0.12900292651026313
B1,5,2039,0.0,input,3.996423307198675e-15,8.526512829121202e-13,0.0,4,1.3844429162313109e-14,8.667294145704358e-17,1.459287463128075e-14,2.7385501274087196e-15,0.0,4,1.494969025591164e-16
B1,5,2039,0.5,old,10.481689893882205,1400.409677059596,203.125,3,32.29426900671199,0.20217802079093491,31.020523202492438,5.603321382061275,67.70833333333333,3,0.3343594433982425
B1,5,2039,0.5,input,10.810399405456813,1474.3403178517444,207.03125,3,28.158886694664602,0.17628849188133763,27.73612553245736,5.898668061845076,69.01041666666667,3,0.3000379570107854
B1,5,2039,1.0,old,19.917538091712586,1843.6138633214987,207.03125,2,55.757510194035355,0.3490694603713586,55.7822346983434,7.376920714910621,103.515625,2,0.5698647392951065
B1,5,2039,1.0,input,21.66240532220452,1942.733853907662,210.9375,2,56.63036876724656,0.35453398470307707,56.28932465991841,7.774097752121254,105.46875,2,0.5794031037764998
B1,5,2039,2.0,old,34.69856396892825,2580.4998318931202,250.0,2,103.80575825943797,0.649875144943936,102.45446505433225,10.386426673353174,125.0,2,1.0356069807770723
B1,5,2039,2.0,input,40.10839176221206,2818.928498859929,250.0,2,113.39303189072959,0.709896197197907,111.20639163800645,11.343196065336713,125.0,2,1.129013564661993
B1,5,2053,0.0,old,0.46365859571814116,300.71640730747345,144.53125,4,15.424845749086044,0.09656712724810475,7.960785969567963,1.2006371920967478,36.1328125,4,0.12900292651026313
B1,5,2053,0.0,input,3.996423307198675e-15,8.526512829121202e-13,0.0,4,1.3844429162313109e-14,8.667294145704358e-17,1.459287463128075e-14,2.7385501274087196e-15,0.0,4,1.494969025591164e-16
B1,5,2053,0.5,old,25.19704951847964,1851.2670737518376,148.4375,4,29.54507631201585,0.184966721235864,21.984130652955557,7.376851851400006,37.109375,4,0.2999651848432634
B1,5,2053,0.5,input,26.627406979027104,2028.9340641659735,144.53125,4,27.329320738735856,0.17109500064453784,22.559337469390357,8.08846756178127,36.1328125,4,0.2923490677985837
B1,5,2053,1.0,old,47.37466084807426,3659.7369254150576,183.59375,4,51.188953400628456,0.3204680459789159,40.459302029014594,14.592543926955152,45.8984375,4,0.5384721274894075
B1,5,2053,1.0,input,52.25267382278448,4001.3679455053875,183.59375,4,54.84475829441277,0.3433551841788705,44.28984600189154,15.957630280618979,45.8984375,4,0.5818959236502244
B1,5,2053,2.0,old,90.20843146760677,7635.18151622545,183.59375,4,96.04762760116321,0.60130542809413,76.73139679120011,30.488319517578418,45.8984375,4,1.0323654735249999
B1,5,2053,2.0,input,102.44775823756086,8702.465137151316,191.40625,4,109.57329747413488,0.6859827794910802,87.06693063138823,34.75334884134719,47.8515625,4,1.176096772689338
B1,5,2027,0.0,new,0.5252167826627727,310.6162070658746,0.0,4,15.71051703887142,0.09835557014345553,8.173820058097123,1.2394822638363963,0.0,4,0.13170140780609943
B1,5,2027,0.5,new,26.734857420327472,1833.9715580046584,308.59375,4,31.519047047607682,0.1973247497250128,25.513080704565557,7.303596994725065,77.1484375,4,0.322911084091938
B1,5,2027,1.0,new,49.91418873343953,3294.1647496556902,320.3125,4,55.47662287102215,0.3473109674629026,50.02415700342539,13.134255677095267,80.078125,4,0.5861257969020847
B1,5,2027,2.0,new,95.43377328560425,6245.251811541389,453.125,4,105.32674158320347,0.6593972492526297,99.34795637706749,24.919193632913252,113.28125,4,1.1263872232397745
B1,5,2039,0.0,new,0.5252167826627727,310.6162070658746,0.0,4,15.71051703887142,0.09835557014345553,8.173820058097123,1.2394822638363963,0.0,4,0.13170140780609943
B1,5,2039,0.5,new,10.457147553324768,1422.5289573612547,207.03125,3,32.59570400408272,0.2040651522554331,31.18842152371569,5.693102615254607,69.01041666666667,3,0.337334212646504
B1,5,2039,1.0,new,19.648386775392506,1871.8222718418056,0.0,1,55.643875517764975,0.34835805136139497,56.31552886894224,7.489922630880296,0.0,1,0.5715301199147792
B1,5,2039,2.0,new,34.7827106404097,2596.0018854401583,250.0,2,103.98382924004649,0.6509899569377373,102.88519642253837,10.451037144225399,125.0,2,1.0384745813188911
B1,5,2053,0.0,new,0.5252167826627727,310.6162070658746,0.0,4,15.71051703887142,0.09835557014345553,8.173820058097123,1.2394822638363963,0.0,4,0.13170140780609943
B1,5,2053,0.5,new,25.59229442639572,1868.017704529527,179.6875,4,29.543227917729975,0.1849551493777649,22.313593306505823,7.44239066203982,44.921875,4,0.3013952173955362
B1,5,2053,1.0,new,47.0395341558307,3656.131384177017,183.59375,4,50.97135601698483,0.3191057792452979,40.3029806832103,14.574583310576685,45.8984375,4,0.5365080941693222
B1,5,2053,2.0,new,89.83291459360208,7666.7018850075265,183.59375,4,96.09563673308845,0.6016059888924103,76.3922206566563,30.615760069562153,45.8984375,4,1.0324021701305206
B2,1,2027,0.0,old,0.6943113110683161,1472.3578194586955,0.0,6,19.93277400295949,0.09380626481379574,10.622877008710047,5.890928242768672,0.0,6,0.14652608100525616
B2,1,2027,0.0,input,1.3423863206831209e-14,9.094947017729282e-13,0.0,6,1.8342993433467015e-14,8.632454766416588e-17,1.3481600519334531e-14,5.921189464667502e-15,0.0,6,1.459135422002076e-16
B2,1,2027,0.5,old,46.637975843547174,3986.7483211454396,281.25,6,63.52951413632534,0.29897827696632145,38.183763950301085,15.997134776733892,46.875,6,0.46411182019488945
B2,1,2027,0.5,input,48.51290253299891,4602.37184443649,281.25,6,66.723831880598,0.31401115779736677,41.560124092797814,18.463365200080386,46.875,6,0.49869590503513667
B2,1,2027,1.0,old,90.6207683624108,7731.631150598939,351.5625,6,120.93611630823837,0.5691413222403586,75.48602979245861,30.973395361693054,58.59375,6,0.8925298168247567
B2,1,2027,1.0,input,95.3946206863622,8758.400207984168,343.75,6,132.7160107071093,0.624579059772273,82.35093894756498,35.07588493022853,57.291666666666664,6,0.9834279958296045
B2,1,2027,2.0,old,181.50676907537135,14596.336095707227,617.1875,6,236.85648097951062,1.1146778553917718,153.36033480879337,58.3644603620026,102.86458333333333,6,1.7502156943325262
B2,1,2027,2.0,input,192.5303309787851,16405.159415792743,367.1875,6,264.87255543420855,1.24652519881473,166.99116913589128,65.59319730977182,61.197916666666664,6,1.9481566802889556
B2,1,2039,0.0,old,0.6943113110683161,1472.3578194586955,0.0,6,19.93277400295949,0.09380626481379574,10.622877008710047,5.890928242768672,0.0,6,0.14652608100525616
B2,1,2039,0.0,input,1.3423863206831209e-14,9.094947017729282e-13,0.0,6,1.8342993433467015e-14,8.632454766416588e-17,1.3481600519334531e-14,5.921189464667502e-15,0.0,6,1.459135422002076e-16
B2,1,2039,0.5,old,59.9644999902077,4945.355780827896,195.3125,6,70.36118811212415,0.3311290362133862,47.888563885923254,19.67141336059662,32.552083333333336,6,0.5363902538981873
B2,1,2039,0.5,input,62.2907225065762,4931.715852132299,0.0,6,74.60132066818477,0.35108365955584536,48.187717685506826,19.62187148313856,0.0,6,0.556815655256506
B2,1,2039,1.0,old,117.89535445462168,9081.500297497418,203.125,6,134.40725149484396,0.6325382620977785,92.259544710073,36.131011322386954,33.854166666666664,6,1.0196683653282193
B2,1,2039,1.0,input,125.53182884401576,9514.816548115305,207.03125,6,149.25046056601752,0.7023923627167045,97.02686665934145,37.84750890605205,34.505208333333336,6,1.1088183531849811
B2,1,2039,2.0,old,235.83191076681305,14697.415893964522,210.9375,6,267.17054517747334,1.2573398417923747,182.46048211573782,58.52489707853643,35.15625,6,1.96210728375326
B2,1,2039,2.0,input,251.7630726170884,15540.03052959125,210.9375,6,298.9094292972662,1.4067072187662777,194.7101699726711,61.864951689306984,35.15625,6,2.1560177222536505
B2,1,2053,0.0,old,0.6943113110683161,1472.3578194586955,0.0,6,19.93277400295949,0.09380626481379574,10.622877008710047,5.890928242768672,0.0,6,0.14652608100525616
B2,1,2053,0.0,input,1.3423863206831209e-14,9.094947017729282e-13,0.0,6,1.8342993433467015e-14,8.632454766416588e-17,1.3481600519334531e-14,5.921189464667502e-15,0.0,6,1.459135422002076e-16
B2,1,2053,0.5,old,55.79445816965072,7336.669077178481,230.46875,6,71.45712716667266,0.3362866700256942,48.29828355307031,29.226906386154187,38.411458333333336,6,0.5874813962549558
B2,1,2053,0.5,input,57.325188928194784,7249.8441985507625,230.46875,6,73.01358417003863,0.34361156207570975,53.949112911244434,28.8774871001589,38.411458333333336,6,0.6064586493605685
B2,1,2053,1.0,old,108.48114693691323,13117.164491925962,234.375,6,136.24637313784677,0.641193411242734,96.8016756462773,52.235736151318584,39.0625,6,1.1148024085052042
B2,1,2053,1.0,input,114.96129959680432,13440.173813892381,234.375,6,146.36794955431787,0.6888268855155867,108.01570838884926,53.511427395004084,39.0625,6,1.1948268130655364
B2,1,2053,2.0,old,216.27837641039596,16715.64715968631,234.375,4,263.76315726459137,1.2413042246308257,195.31190124113346,66.60526769453277,58.59375,4,2.0143391941546436
B2,1,2053,2.0,input,230.26387916544013,17306.29632708738,234.375,4,292.8873307319087,1.3783664282334183,214.8404998226961,68.94028829470301,58.59375,4,2.208342393806703
B2,1,2027,0.0,new,0.7410583795908555,1877.162971971763,0.0,6,20.434754578244274,0.09616865164312288,9.332523256385267,7.535372638232555,0.0,6,0.15359115264511208
B2,1,2027,0.5,new,46.66714302785953,3889.6478079213107,347.65625,6,63.916052463774854,0.3007973773434204,38.19973366521296,15.598002095266873,57.942708333333336,6,0.4640901272957953
B2,1,2027,1.0,new,90.64283294618829,7664.915096569253,351.5625,6,120.70631689341546,0.5680598558695599,74.99405094919288,30.69525067807761,58.59375,6,0.8889817061892126
B2,1,2027,2.0,new,181.3606132721608,14588.989221324824,617.1875,6,236.70976929349905,1.1139874108371286,152.82186567082798,58.33533089027196,102.86458333333333,6,1.7481211092297628
B2,1,2039,0.0,new,0.7410583795908555,1877.162971971763,0.0,6,20.434754578244274,0.09616865164312288,9.332523256385267,7.535372638232555,0.0,6,0.15359115264511208
B2,1,2039,0.5,new,59.39845197527558,4896.926037525045,0.0,6,70.12145384550294,0.33000081511900803,47.06046334508457,19.497999484831112,0.0,6,0.5324973490092985
B2,1,2039,1.0,new,117.82581071432558,9004.853158856733,207.03125,6,134.76056240168606,0.6342009898487635,91.41662519329863,35.83827746475085,34.505208333333336,6,1.0179700036762411
B2,1,2039,2.0,new,235.6327289443052,14653.65239962555,210.9375,6,267.24907797006733,1.2577094274776157,182.04521504760092,58.35393597201522,35.15625,6,1.9606951531000245
B2,1,2053,0.0,new,0.7410583795908555,1877.162971971763,0.0,6,20.434754578244274,0.09616865164312288,9.332523256385267,7.535372638232555,0.0,6,0.15359115264511208
B2,1,2053,0.5,new,55.29067490065422,7634.671283494903,230.46875,6,71.06846323611569,0.3344575662798741,48.869345079272016,30.419365715585723,38.411458333333336,6,0.5926079089221686
B2,1,2053,1.0,new,107.83287239349198,13079.810516196148,234.375,6,135.03218317074382,0.6354792730313941,96.51788156658584,52.08021270706374,39.0625,6,1.107688570247677
B2,1,2053,2.0,new,216.06287155099776,16798.874913600914,234.375,4,263.51990653155514,1.240159454581461,195.3870202940305,66.9391625746504,58.59375,4,2.0149425375602057
B2,2,2027,0.0,old,1.311964318185626,1211.2092228255285,0.0,6,18.148851850851266,0.08838696224774448,5.350942163590733,4.850920970845991,0.0,6,0.12504134323478927
B2,2,2027,0.0,input,1.3780753270077238e-14,0.0,0.0,6,1.7942561386197944e-14,8.738230434093989e-17,1.480862048843045e-14,7.105427357601002e-15,0.0,6,1.5804636839170548e-16
B2,2,2027,0.5,old,57.17784752283834,4970.916455895613,308.59375,6,67.44006762047633,0.3284407608670179,43.03046996734907,19.878005991087402,51.432291666666664,6,0.5300305284961182
B2,2,2027,0.5,input,60.3807474424414,5642.24310379406,273.4375,6,75.20731662166295,0.3662681424489835,46.91056027253698,22.546050981232998,45.572916666666664,6,0.590299830527251
B2,2,2027,1.0,old,112.46972523340528,10008.484649547858,566.40625,6,132.08827766203456,0.6432848593965591,87.15293630904719,40.030055067285325,94.40104166666667,6,1.050458088447111
B2,2,2027,1.0,input,119.48088506006913,11118.527376719758,574.21875,6,150.40958226829997,0.7325116860780195,95.03181981964524,44.47682906767056,95.703125,6,1.1805267348475605
B2,2,2027,2.0,old,224.65500274445634,19838.151020731046,1039.0625,6,264.5656338259674,1.2884645751257011,176.30644279943252,79.34869231902904,173.17708333333334,6,2.1042178495450563
B2,2,2027,2.0,input,239.17847355524972,22008.254727189935,1039.0625,6,300.97675628382433,1.465790861798191,192.03870159949312,88.035846505003,173.17708333333334,6,2.3621605004601
B2,2,2039,0.0,old,1.311964318185626,1211.2092228255285,0.0,6,18.148851850851266,0.08838696224774448,5.350942163590733,4.850920970845991,0.0,6,0.12504134323478927
B2,2,2039,0.0,input,1.3780753270077238e-14,0.0,0.0,6,1.7942561386197944e-14,8.738230434093989e-17,1.480862048843045e-14,7.105427357601002e-15,0.0,6,1.5804636839170548e-16
B2,2,2039,0.5,old,26.551054006744483,3235.949871886018,7.8125,6,74.56270474647874,0.36312880967220057,31.527011080254272,12.918300915370684,1.3020833333333333,6,0.5028124527595341
B2,2,2039,0.5,input,27.82506449733969,4283.8330901989675,11.71875,6,78.32051690344774,0.38142978011273865,40.9276271264209,17.123281374406403,1.953125,6,0.5644831858353547
B2,2,2039,1.0,old,52.24516644364929,6067.268606801302,199.21875,6,141.86203524195815,0.6908841648145927,67.88790361612408,24.26657753176211,33.203125,6,0.9743760298351852
B2,2,2039,1.0,input,55.57380031436539,7893.1653950161735,195.3125,6,156.34277241085837,0.7614069934753523,82.6220509367515,31.584610209807035,32.552083333333336,6,1.1164169881384953
B2,2,2039,2.0,old,103.53307850271699,11355.425106343357,328.125,5,278.17346699164693,1.3547362625124768,142.9910727356301,45.43656707519327,65.625,5,1.9242088383813327
B2,2,2039,2.0,input,110.5224808887285,13990.840691383353,320.3125,5,312.61206074346666,1.522456111174128,167.92299898718957,55.96207952733002,64.0625,5,2.2038997748355116
B2,2,2053,0.0,old,1.311964318185626,1211.2092228255285,0.0,6,18.148851850851266,0.08838696224774448,5.350942163590733,4.850920970845991,0.0,6,0.12504134323478927
B2,2,2053,0.0,input,1.3780753270077238e-14,0.0,0.0,6,1.7942561386197944e-14,8.738230434093989e-17,1.480862048843045e-14,7.105427357601002e-15,0.0,6,1.5804636839170548e-16
B2,2,2053,0.5,old,19.18789258930046,2646.979986680268,105.46875,6,65.98130091975196,0.32133640195964475,18.561626960088272,10.564357795845204,17.578125,6,0.41798463176376754
B2,2,2053,0.5,input,19.36868664604014,3830.5413710781795,105.46875,6,69.9555139907973,0.34069126933978156,18.12693019652398,15.350997345982739,17.578125,6,0.4595924641973073
B2,2,2053,1.0,old,38.29295456423288,5594.00811156932,105.46875,6,123.89107995351917,0.6033635789566693,36.26688430375203,22.351905163335854,17.578125,6,0.8005318017260129
B2,2,2053,1.0,input,39.09999904482426,7064.808338568159,105.46875,6,138.23182112085388,0.6732046112477801,36.7833596421994,28.32472733719928,17.578125,6,0.9007188005631309
B2,2,2053,2.0,old,75.53362441688336,11566.439692459477,203.125,6,244.5729638684631,1.191098010051081,69.52312930109221,46.238489324579746,33.854166666666664,6,1.585577438920787
B2,2,2053,2.0,input,78.60869007444309,14072.613146400392,156.25,6,276.7056906853247,1.3475880258063102,73.51048146497502,56.4723661040857,26.041666666666668,6,1.8016170207878999
B2,2,2027,0.0,new,1.551918021493686,1224.6090239163086,0.0,6,18.377946853228927,0.08950268083384068,3.1398448440640614,4.935449582863542,0.0,6,0.12118457864917101
B2,2,2027,0.5,new,57.92053370229138,4793.853957483795,316.40625,6,66.82997019044164,0.3254695173437869,44.540159655248054,19.165854228409938,52.734375,6,0.5272672051098546
B2,2,2027,1.0,new,112.7731691661992,9775.469226374298,789.0625,6,131.707481152209,0.6414303373025653,88.16743000320356,39.0950348560746,131.51041666666666,6,1.0465202616627216
B2,2,2027,2.0,new,225.00856967467226,19663.503648041933,1039.0625,6,264.4112380326878,1.2877126501409162,176.79811873234243,78.6390294410704,173.17708333333334,6,2.1012070447545654
B2,2,2039,0.0,new,1.551918021493686,1224.6090239163086,0.0,6,18.377946853228927,0.08950268083384068,3.1398448440640614,4.935449582863542,0.0,6,0.12118457864917101
B2,2,2039,0.5,new,26.298673948343797,3306.567244736814,7.8125,6,75.05925918131143,0.36554708596020985,32.480424464693336,13.183209240823155,1.3020833333333333,6,0.508842478105171
B2,2,2039,1.0,new,52.47871823347294,6163.189075553283,199.21875,6,142.26921638804927,0.6928671830728999,67.26990440789947,24.635153479456395,33.203125,6,0.9766491916284286
B2,2,2039,2.0,new,102.65766906308623,11405.971529779417,332.03125,5,277.8165593486297,1.352998081903117,142.06995490224062,45.64466016531237,66.40625,5,1.9212411206273774
B2,2,2053,0.0,new,1.551918021493686,1224.6090239163086,0.0,6,18.377946853228927,0.08950268083384068,3.1398448440640614,4.935449582863542,0.0,6,0.12118457864917101
B2,2,2053,0.5,new,20.194102186114858,2419.1492418171233,105.46875,6,64.77990731394803,0.31548547914901565,17.23766569747067,9.656212283697121,17.578125,6,0.4044870169581619
B2,2,2053,1.0,new,38.44940056423404,5443.609501117361,152.34375,6,124.74358975025947,0.6075153981372741,35.206841957074424,21.73817566666259,25.390625,6,0.7991134257162011
B2,2,2053,2.0,new,75.37510626332521,11536.999419388021,207.03125,6,244.5795915700668,1.1911302877078855,69.8166780407885,46.11919395583637,34.505208333333336,6,1.5857435424225106
B2,3,2027,0.0,old,4.4681040704632355,767.1596991961837,66.40625,5,32.918915418197045,0.1407644675568837,6.383968151257251,3.0640786746594046,13.28125,5,0.1675159972126861
B2,3,2027,0.0,input,9.644312774188044e-15,1.2600291180812444e-12,0.0,5,1.1152928859305201e-14,4.7691002957894044e-17,1.2150818817390729e-14,1.924386576016938e-15,0.0,5,8.189890464742665e-17
B2,3,2027,0.5,old,79.93423296408734,3800.244224117614,285.15625,4,73.75110586648974,0.31536686482960635,68.93051949094135,15.292854875931235,71.2890625,4,0.5281373775374533
B2,3,2027,0.5,input,93.04512780408405,4088.28677956638,285.15625,4,81.21557846088903,0.34728567190436005,81.73483554499518,16.474270148326784,71.2890625,4,0.5924842778258038
B2,3,2027,1.0,old,157.1971146830652,6596.79805332073,285.15625,4,138.88899509186925,0.5939027818884438,135.72770311593624,26.639485315125995,71.2890625,4,0.9980081944846433
B2,3,2027,1.0,input,185.51623550804513,7432.233614269938,140.625,3,162.20674090919974,0.6936117192244798,162.91989854817328,30.023238286224018,46.875,3,1.17032461632669
B2,3,2027,2.0,old,313.97601687210664,11276.311546631588,140.625,3,274.18324643355436,1.1724340916743048,272.4074510764852,45.66544184132394,46.875,3,1.9501242490191237
B2,3,2027,2.0,input,370.16017224581464,12965.515151258936,140.625,3,324.0226844784862,1.3855523512100063,325.07265473489883,52.511340734554075,46.875,3,2.305116987990069
B2,3,2039,0.0,old,4.4681040704632355,767.1596991961837,66.40625,5,32.918915418197045,0.1407644675568837,6.383968151257251,3.0640786746594046,13.28125,5,0.1675159972126861
B2,3,2039,0.0,input,9.644312774188044e-15,1.2600291180812444e-12,0.0,5,1.1152928859305201e-14,4.7691002957894044e-17,1.2150818817390729e-14,1.924386576016938e-15,0.0,5,8.189890464742665e-17
B2,3,2039,0.5,old,89.13585182796638,6135.680755947086,566.40625,4,89.40456418352238,0.38230256721921,76.17553003327286,24.535366780951644,141.6015625,4,0.6500851381893091
B2,3,2039,0.5,input,99.8835352719071,7019.329504785764,566.40625,4,99.4936232792387,0.42544436012814013,90.09420401362794,28.05980495895194,141.6015625,4,0.738056568125675
B2,3,2039,1.0,old,173.56437289467692,11243.574352296686,636.71875,4,169.59059395147065,0.7251857892935984,152.12352555376788,44.98313595280124,159.1796875,4,1.2427854885456053
B2,3,2039,1.0,input,200.42437594071276,13035.979861121561,640.625,4,198.45206163897436,0.8486002177560831,180.34138020779287,52.14529437627755,160.15625,4,1.45715713786383
B2,3,2039,2.0,old,343.40914027949475,20949.382738451906,640.625,4,336.69991744253343,1.439761426011184,305.16404418356467,83.81696847672752,160.15625,4,2.4506263836083684
B2,3,2039,2.0,input,400.8269975778822,24458.76526912903,714.84375,4,396.8234765725101,1.6968555823963491,361.2806355175847,97.85845762845804,178.7109375,4,2.887743293446508
